content,label
"I, I'm driving black on black
Just got my license back
I got this feeling in my veins this train is coming off the track
I'll ask polite if the devil needs a ride
'Cause the angel on my right ain't hanging out with me tonight
I'm driving past your house while you were sneaking out
I got the car door opened up so you can jump in on the run
Your mom don't know that you were missing
She'd be pissed if she could see the parts of you that I've been kissing
Screamin'

No, we're never gonna quit
Ain't nothing wrong with it
Just acting like we're animals (Animals)
No, no matter where we go
'Cause everybody knows
We're just a couple of animals (Animals)

So come on baby, get in
Get in, just get in
Check out the trouble we're in

You're beside me on the seat
Got your hand between my knees
And you control how fast we go by just how hard you wanna squeeze
It's hard to steer when you're breathing in my ear
But I got both hands on the wheel while you got both hands on my gears
By now, no doubt that we were heading south
I guess nobody ever taught her not to speak with a full mouth
'Cause this was it, like flicking on a switch
It felt so good I almost drove into the ditch
I'm screamin'

No, we're never gonna quit
Ain't nothing wrong with it
Just acting like we're animals (Animals)
No, no matter where we go
'Cause everybody knows
We're just a couple of animals (Animals)

So come on baby, get in
Get in, just get in
Look at the trouble we're in

We were parked out by the tracks
We're sitting in the back and we just started getting busy
When she whispered ""What was that?""
""The wind, I think 'cause no one else knows where we are""
And that was when she started screamin'
""That's my dad outside the car!""
Oh please, the keys, they're not in the ignition
Must have wound up on the floor while we were switching our positions
I guess they knew that she was missing
As I tried to tell her dad it was her mouth that I was kissing
Screamin'

No, we're never gonna quit
Ain't nothing wrong with it
Just acting like we're animals (Animals)
No, no matter where we go
'Cause everybody knows
We're just a couple of animals (Animals)

So come on baby, get in
(We're just a couple of animals)
Get in, just get in
Ain't nothing wrong with it
Check out the trouble we're in
(We're just a couple of animals)
Get in, just get in",1
"mother, i may have been a naughty child

by Nazrul Islam


Original Language Bengali

mother, i may have been a naughty child,
but i am your child nevertheless!
you own the world, mother, you are the queen of the world,
and look at me, i go about in the habit of a beggar.

you are bent on neglecting me,
but i love you anyway, it is you,?only you that i call upon.
just as a child runs to his mother even after she has scolded him,
so do i run to you.

how could you push me away from you, mother,
you are my mother, are you not?
oh, why did you cast me away, mother,
leave me to play in the dust?
i would have been a better child,
had only you been a little more kind to me.

i am sad and angry, mother,
i shall go away anywhere my eyes and my feet take me to.
i do not care now whether i live or die now, mother,
i am going away.",0
"Never Have I Fallen

Your lips speak soft sweetness
Your touch a cool caress
I am lost in your magic
My heart beats within your chest 
I think of you each morning
And dream of you each night
I think of your arms being around me
And cannot express my delight

Never have I fallen
But I am quickly on my way
You hold a heart in your hands
That has never before been given away",1
"Well, you wonder why I always dress in black
Why you never see bright colors on my back
And why does my appearance seem to have a somber tone
Well, there's a reason for the things that I have on
I wear the black for the poor and the beaten down
Living in the hopeless, hungry side of town
I wear it for the prisoner who has long paid for his crime
But is there because he's a victim of the times
I wear the black for those who've never read
Or listened to the words that Jesus said
About the road to happiness through love and charity
Why, you'd think He's talking straight to you and me
Well, we're doing mighty fine, I do suppose
In our streak of lightning cars and fancy clothes
But just so we're reminded of the ones who are held back
Up front there ought to be a man in black
I wear it for the sick and lonely old
For the reckless ones whose bad trip left them cold
I wear the black in mourning for the lives that could have been
Each week we lose a hundred fine young men
And, I wear it for the thousands who have died
Believing that the Lord was on their side
I wear it for another hundred thousand who have died
Believing that we all were on their side
Well, there's things that never will be right I know
And things need changing everywhere you go
But 'til we start to make a move to make a few things right
You'll never see me wear a suit of white
Ah, I'd love to wear a rainbow every day
And tell the world that everything's okay
But I'll try to carry off a little darkness on my back
Until things are brighter, I'm the Man In Black",0
"Emerald haunt in overdrive
Nightmare descent into Jericho city
Camel dust heralds our arrival
New Christ beneath the drumkit moon
Oh Lord we are threatened again
In the slipstream pull of the federal men
Plummet in some seamless night
Down here to Earth, it's hopeless then
Apache gunman in the boiling crowd
Who never got to meet you last time
We're interrupted by the telephone
You didn't think they were invented then
Oh, Lord, we need miracles
We need more wine and gold
We need slaves and roads and personal favors
We need microphones and manifolds
How can you be so invisible?
Give me the nerves to see
Privilege on privilege
An unwanted discovery
So now, we're cruising down this shuddering highway
With a dead sun shining on my back
And we talk about the way people treat us back there
Their hollow laughter, the pain in their eyes
Oh, my Lord, I trust your intentions
But money strangles our love
Struggling like a fool with my junk and my jewels
You would have thought I'd had enough
How can you be so invisible?
Give me the nerves to see
Privilege on privilege
An unwanted discovery
How can you be so invisible?
Give me the nerves to see
Privilege on privilege
An unwanted discovery",0
"The First Jasmines 

Ah, these jasmines, these white jasmines!
I seem to remember the first day when I filled my hands with
these jasmines, these white jasmines.
I have loved the sunlight, the sky and the green earth;
I have heard the liquid murmur of the river thorough the
darkness of midnight;
Autumn sunsets have come to me at the bend of a road in the
lonely waste, like a bride raising her veil to accept her lover.
Yet my memory is still sweet with the first white jasmines
that I held in my hands when I was a child.
Many a glad day has come in my life, and I have laughed with
merrymakers on festival nights.
On grey mornings of rain I have crooned many an idle song.
I have worn round my neck the evening wreath of bakulas woven
by the hand of love.
Yet my heart is sweet with the memory of the first fresh
jasmines that filled my hands when I was a child.

",1
"Success

The road to success is not straight
There is a curve called Failure, 
a loop called confusion,
speed bumps called Friends, 
red lights called Enemies, and
caution lights called Family
But if you have a spare called Determination,
an engine called Perseverance,
insurance called Faith, and
a driver called Jesus,
you will make it to a place called Success!!


 ",1
"I Needed You

When I was sad and depressed,
I needed you to be cheer me up.
Instead I drank till I was numb enough not to feel anything.

When everyone was attacking me and putting me down, making me feel so low,
I needed you to be the one to defend me and be on my side
Instead I endured all the cruel words and criticism the world threw at me.

When I lost all my friends and had no one,
I needed you to be that only friend I had left, 
Instead I experience what the word ""friendless"" really meant.

When I was scared and frightened,
I needed you to be my security blanket.
Instead I had to live in fear.

When I was angry and full of rage,
I needed you to calm me down,
Instead I kept it all bottled up inside.

When I felt so lonely and needed someone to care,
I needed you to hold me tight and never let me go.
Instead I grew up alone with no one to turn to.

When I was hurt and in pain,
I needed you to come running with you healing ways.
Instead I remained scarred and bruised.

When I would inflict self-torture, wanting to die,
I needed you to stop me and tell me how important I was.
Instead I hid my scars and became oblivious to everyone.

When I would cry myself to sleep at night,
I needed you to wipe the tears away.
Instead I held my pillow tight while never ending tears streamed down my face.

When my world was crashing down on me,
I needed you to be the one I ran to.
Instead I locked myself in my room in complete despair.

When I felt unloved,
I needed you to tell me how much you loved me.
Instead I learned the words ""I love you"" are meaningless.


",0
"Lover's Gifts IV: She Is Near to My Heart 

She is near to my heart as the meadow-flower to the earth; she is
sweet to me as sleep is to tired limbs. My love for her is my life
flowing in its fullness, like a river in autumn flood, running with
serene abandonment. My songs are one with my love, like the murmur
of a stream, that sings with all its waves and current.

",1
"Mama's got a squeeze box
She wears on her chest
And when Daddy comes home
He never gets no rest
Cause she's playing all night
And the music's alright
Mama's got a squeeze box
Daddy never sleeps at night
Well the kids don't eat
And the dog can't sleep
There's no escape from the music
In the whole damn street
Cause she's playing all night
And the music's alright
Mama's got a squeeze box
Daddy never sleeps at night
She goes in and out and in and out
And in and out and in and out
She's playin' all night and the music's all right
Mama's got a squeeze box
Daddy never sleeps at night
She goes, squeeze me, come on and squeeze me
Come on and tease me like you do
I'm so in love with you
Mama's got a squeeze box
Daddy never sleeps at night
She goes in and out and in and out
And in and out and in and out
Well, she's playing all night
And the music's alright
Mama's got a squeeze box
Daddy never sleeps at night",1
"Ivory Madonna, dying in the dust
Waiting for the manna coming from the west
Barren is her bosom, empty as her eyes
Death a certain harvest scattered from the skies
Skin and bones is creeping, doesn't know he's dead
Ancient eyes are peeping, from his infant head
Politicians argue sharpening their knives
Drawing up their bargains, trading baby lives

Ivory Madonna, dying in the dust
Waiting for the manna coming from the west
Hear the bells are ringing, Christmas on it's way
Hear the angels singing, what is that they say?
Eat and drink rejoicing, joy is hear to stay
Jesus son of Mary is born again today

Ivory Madonna, dying in the dust
Waiting for the manna coming from the west
Ivory Madonna, dying in the dust
Waiting for the manna coming from the west",0
"A Moments Indulgence
I ask for a moment's indulgence to sit by thy side. The works 
that I have in hand I will finish afterwards. 

Away from the sight of thy face my heart knows no rest nor respite, 
and my work becomes an endless toil in a shoreless sea of toil. 

Today the summer has come at my window with its sighs and murmurs; and
the bees are plying their minstrelsy at the court of the flowering grove. 

Now it is time to sit quite, face to face with thee, and to sing 
dedication of life in this silent and overflowing leisure.",1
"Annette

Annette,
At the dresser.
Pale fingers over mirror-fields
Reaping
That wheat brown hair.
Beauty
Falling as chaff in old mirrors,
While calenders
In all
The cities turn….
",0
"Courage

When it happened
I was too young to know
how much this affected him
how much it took from him
he forgot who he was
he forgot how to shove food in his face
he lost his mind
he lost his place
his case was called an Aneurysm
his brain had dysfunction
he could not talk anymore
he could not walk anymore
for sure
we all thought he was done
for sure
we thought he would give up
but he never quit
he saw what he wanted
he saw what he needed
and he had succeeded
his vessel had bled
his head had sped over the limit
but still he never stopped
he never turned away
and he is the grandpa
that I love today


 ",0
"Your love alone
Is not enough, not enough, not enough
When times get tough
Oh, they get tough, they get tough, they get tough
Trade all your heroes
In for ghosts, in for ghosts, in for ghosts
They're always the ones that
Love you most, love you most, love you most
Your love alone
Is not enough, not enough, not enough
It's what you felt
It's what you said, what you said, what you said
You said the sky would
Fall on you, fall on you, fall on you
Through all the pain
Your eyes stayed blue, they stayed blue, baby blue

But your love alone won't save the world
You knew the secret of the universe
Despite it all you made it worse
It left you lonely
It left you cursed

You stole the sun
Straight from my heart, from my heart, from my heart
With no excuses
Just fell apart, fell apart, fell apart
No you won't make
A mess of me, mess of me, mess of me
For you're as blind as
A man can be, man can be, man can be

I could have seen for miles and miles
I could have made you feel alive
I could have placed us in exile
I could have shown you how to cry
Your love alone is not enough
Your love alone is not enough

La la la la la la la la
I could have shown you
I show you how to cry
Your love alone is not enough
Your love alone",0
"A Different Kind Of Hero

A hero to me is not just a person who died for there country or went inside a burning building or stuff like that. 
A hero to me is a single mother who survives everyday by herself. 
A teenager against all odds getting through life. 
An alcoholic walking into a rehab center. 
A father being not just a father but a friend, a caregiver, supporter, a brick wall for his kids. 
A friend who no matter what or how wrong you are standing up for you and taking your side. A hero who no matter how hard they are being hit or pushed or beat down, 
no matter how bad they are emotionally or physically or psychologically they stand up and keep going. 
They push through the pain of life, love, kids, work, school, drugs, sports, parents, heartbreak, alcohol, that to me is a hero. 
A person who isn’t just there, but is there living, breathing, and surviving.


",1
"Seashore 

On the seashore of endless worlds children meet. 
The infinite sky is motionless overhead 
and the restless water is boisterous. 
On the seashore of endless worlds 
the children meet with shouts and dances. 

They build their houses with sand 
and they play with empty shells. 
With withered leaves they weave their boats 
and smilingly float them on the vast deep. 
Children have their play on the seashore of worlds. 

They know not how to swim, they know not how to cast nets. 
Pearl fishers dive for pearls, merchants sail in their ships, 
while children gather pebbles and scatter them again. 
They seek not for hidden treasures, they know not how to cast nets. 

The sea surges up with laughter 
and pale gleams the smile of the sea beach. 
Death-dealing waves sing meaningless ballads to the children, 
even like a mother while rocking her baby's cradle. 
The sea plays with children, 
and pale gleams the smile of the sea beach. 

On the seashore of endless worlds children meet. 
Tempest roams in the pathless sky, 
ships get wrecked in the trackless water, 
death is abroad and children play. 
On the seashore of endless worlds is the 
great meeting of children.",1
"Love and war
two thousand years ago
our word for love
was the same.

women and men
wrote their songs of love
the intimacies of inside

and they spoke of how
love was tireless
love was a fantasy feast
love was no disease
love was no evil goddess
love was a harshness, in the parting
love was
             ‘the thing that made a girl’s bangles
             slip loose when her lord went away
             grow tight when her lord returned’
love was (they sang)
             ‘bigger than the earth
             higher than the sky
             unfathomable than the waters.’
love was.

no names were named.
you did not know
             who he was
             or who she was
             or when it was
             or where it was
only
love was.

and there were
the poems of war,
the war poetry
poems on the outside

(and perhaps
because the bards
wore lotuses of gold)

there are
the poems
where the names were named
where the kings were praised
where a bard addressed another
where the guide sang to the patron
where the poet sang to the courtesan
where mothers spoke of tigers in their wombs
where the kingdom was
             ‘an unfailing harvest of
             victorious wars’
where the old women
             ‘threatened to slash their breasts
             if their sons died in battle with backs
             turned in fright’
where the end spoke of
             ‘the blood glowing
             in the red center of the battlefield
             like the sky before nightfall’

and because it has an end
war was a history.

love never has an end.
love was. and will be.


",1
"Untitled Love

Your beauty is unspeakable.
Your love is inescapable. 
And I have fallen deep for you.
The heavens twilight stars,
Lit up the night sky,
And I saw you through the midnight gloom.
Winters death,
Took away my breath,
And stopped the bloom of love.
But the radiance that came from you.
Reflected off the snow,
Melted away all my fears.
And dried all my tears.
Now I pray to see you again.
In the chilled wind,
I smell your perfume. 
My love is only for you.
How long I’ve waited to see your face again.
I wish this wouldn’t end…
I wish I could send,
A love letter straight to your heart.
From me to you, my love is true.
A vampire, I wait outside my tomb.
To see you again
To be in a lovers sin…
I pray unto the gods.
I pray unto it all.
So I wont fall,
Far from you…
Just please my lover take my heart…


",1
"Yeah, as a shorty, playing in the front yard of the crib
Fell down, and I bumped my head
Somebody helped me up and asked me if I bumped my head
I said, ""Yeah""
So then they said, ""Oh, so that mean we gon', you gon' switch it on 'em?""
I said' ""Yeah, Flipmode, Flipmode is the greatest""
Knowing as a shorty, I was always told
That if I ain't gon' be part of the greatest
I gotta be the greatest myself

C'mon, c'mon, yeah, c'mon
Yeah, nigga, what? What a surprise
Give ya Some'n, make a nigga close both of your eyes
All my niggas gettin' money capitalize
Die little small guy, we on the rise
Everything a nigga touch platinumize
Fully equipped, you know we come wit' all the supplies
Got a big gun, and I'ma show you the size
You fuck wit' any of my Flipmode family ties
Me and my niggas be comin' through stalkin' you out
Killin' off any and everything you talkin' about
See you in the club, now we walkin' you out
Shoulda' thought twice 'fo you went and opened your mouth
Yo, anyway we stay keepin it movin'
Fuckin' with the wrong nigga, hope you know what you doin'
Now blame me, all the same niggas is lame
It's not a game, makin' names still splittin' your frames!

Y'all niggas had enough? (Gimme some more)
Y'all niggas want the wild shit? (Gimme some more)
Yo, Spliff, where the weed at? (Gimme some more)
I know ya'll niggas need that (Gimme some more)
Even though we getting money you can (Gimme some more)
With the cars and the big crib (Gimme some more)
Everybody spread love (Gimme some more)
If you want it let me hear you say it (Gimme some more)

Flash with a rash gimme my cash flickin' my ash
Runnin' with my money son go out with a blast
Do what you want, a nigga's cuttin' the corner
You fuckin' up the order, go ahead and meet the reporter
Yo, she tellin' news on how you switch to a bitch
Little fake funny style, nigga chill with a snitch
So now I pass you straight up I don't got nothing to ask you
Make a little room for me and all my niggas to pass through
Cartier, Sidney Poitier, hooray shit
What with all my niggas from around the way shit
When I come through you niggas know I do my thing
Bring more shit that generate money, cha-ching
Arrest you lyrically flow and caress you
Bless you, then a nigga come to your rescue
While you assume a nigga blossom and bloom
I'm comin' soon, hit you with a boom, gimme some room!

Y'all niggas had enough? (Gimme some more)
Y'all niggas want the wild shit? (Gimme some more)
Yo, Spliff, where the weed at? (Gimme some more)
I know ya'll niggas need that (Gimme some more)
Even though we getting money you can (Gimme some more)
With the cars and the big crib (Gimme some more)
Everybody spread love (Gimme some more)
If you want it let me hear you say it (Gimme some more)

Yo (Yo)
Live nigga shit, know what I mean?
I represent while we gettin' money and reign supreme
Hope you niggas know we comin' through full-steam
Can't see me—better turn on your high beam
All my niggas wildin', ringin' the siren
(Flipmode!) be the glory niggas on my team
Never should you ever try to fuck wit' my cream
I O.D. when my shit get all in your bloodstream
Every time we be rippin' it, be blowing it down
Blowing you off fuckin' wit' the hottest niggas around ('round)
Ruckus when me and my people run through your town
Holdin' it down takin' a while and then gimme my crown
Aye, (Yo) all my people need to come and surround
A nigga be hittin' so much it make you fall on the ground
Sure to make you shout that's what I be all about
Turnin' you out makin' all you niggas fall out!

Y'all niggas had enough? (Gimme some more)
Y'all niggas want the wild shit? (Gimme some more)
Yo, Spliff, where the weed at? (Gimme some more)
I know ya'll niggas need that (Gimme some more)
Even though we getting money you can (Gimme some more)
With the cars and the big crib (Gimme some more)
Everybody spread love (Gimme some more)
If you want it let me hear you say it (Gimme some more)",1
"You bum right here
And you bounce over there
Sponji reggae
I say you bum right here
And you bounce over there
Sponji reggae
I say you rock right here
And you rock over there
Sponji reggae
I say you pounce right here
And you pounce over there
Sponji reggae

A keep trying very hard to succeed
I almost lost my reflex
My bare feet was burn
Then i almost lost my nerves
My fingers start shaking as the
Day start breaking
I could a never keep it no longer
I had to tell it to one another

You bum right here…

Some say i am nuts zooky crazy
Want i to leave the music alone
They say go and look work
I and i are lazy
But i think for a while and
Say to my self
It's a time for every style

…

I may not be a movie star
I don't drive no fancy car
I can afford only a Winchester cigar
From the day i was born and
Given life
I and i a actor genius name it
Genuine character

…",0
"The Girl I Used To Be

I tell myself that everything's going to be ok,
that there is no reason for all this pain.
The time it took to change, the time it took to
see all those mistakes.
The life I had, I can't have back. The choices I made,
affected me in all those ways.

The mistakes I made have not been forgotten.
The tears I shed, the sounds I made, the feelings 
that left me feeling in a different way.
Yet I can't see why these tears feel so unreal.
I'm not the same, my words are unsaid.
What I hide, is buried deep inside.

To know, to love, to breathe.
It hurts to know that I'll never be the
girl I used to be. The one that would always laugh,
the one that you knew would always be strong.
The feeling is real, the truth is sealed.
I cry in the dark, cuz I know I cut too deep.

The blood is like the rain, 
in every way it drifts away.
The scars are real, but the wounds in the heart
are another mark.
If you only knew what I've been through,
or maybe you could take a walk in my shoes.

I'm not fake, I'm not a doll,
I just don't think I'm the same in any way.
So where did my soul go?
Why did I ever let it runaway?
What happened to that girl?

The one that could make you laugh,
the one that would always take you out?
What happened to that girl, 
cuz I'm lost without her?
I'm no longer me, the mistakes changed me,
but did they change her? 
If only I would know.


",0
"Senses 

Deliverance is not for me in renunciation. 
I feel the embrace of freedom in a thousand bonds of delight. 

Thou ever pourest for me the fresh draught of thy wine of various 
colours and fragrance, filling this earthen vessel to the brim. 

My world will light its hundred different lamps with thy flame 
and place them before the altar of thy temple. 

No, I will never shut the doors of my senses. 
The delights of sight and hearing and touch will bear thy delight. 

Yes, all my illusions will burn into illumination of joy, 
and all my desires ripen into fruits of love.
",1
"Do, do, do-wah
Do, do, do-wah
(Goin’ back, goin’ back)
I’m going back to country living
Where the air is fresh and clean
Going back to natural living
Where the grass grows tall and green
And the skies can be seen
I’ll say goodbye to Kingston city
City life is not for me
Going where the stars shines brightly
And the sound of nature’s voice
Goes in the scene
‘Cause there’s room enough for both of us
Time enough to tell
All the things you wanna do
Country life
Oh with you, yeah with you.(goin’ back)
Yeah, yeah
I'm Going back to country living
That’s where I was meant to be
Gonna take life nice and easy
Country town is my (?)
Gonna live as I please, ooh ooh
‘Cause there’s room enough for both of us, y’all
Time enough to tell
All the things you wanna do
Country life
Oh with you, yeah with you
Going back to country living
That’s where I was meant to be
Gonna take life nice and easy
Country town is my old hometown
Gonna live as I please, yes
‘Cause there’s room enough for both of us, now
Time enough to tell y’all
All the things you wanna do
Country life
Oh with you, yeah with you
There’s room enough for both of us, now
Time enough to tell y’all
All the things you wanna do
(Country) life
Oh with you, yeah with you",1
"Show me that you need me
Like the river needs the early morning rain
Show me that you want me
Cause I really need to feel your heart again
Tell me that you love me
If it was the middle of a moonless night
Would you shine for me baby?
Would you hold me tight?
If a flame was fadin' from a lost desire
Would you put another log on the fire?
Baby, like a candle burnin' down
Maybe we could turn this thing around
Kiss me like you mean it
Like you wouldn't have it any other way
Let nothing stand between us
Honey let's don't ever let it fade away
Tell me that you love me
Do you love me?
We could camp out on Old Hickory Lake
Talking all night and sleepin' in late
Looking at the stars like we used to do
Honey you don't know how I've missed you
Save me, for so long I've been longing for you baby
It's all up to you
Show me that you need me
Like the river needs the early morning rain
Show me that you want me
Cause I really need to feel your heart again
Tell me that you love me
Tell me that you love me
Tell me that you love me
Tell me that you love me
Tell me, tell me that you love me
That you love me",1
"Well, since my baby left me
Well, I found a new place to dwell
Well, it's down at the end of lonely street
At Heartbreak Hotel

You make me so lonely baby
Well, I'm so lonely
I get so lonely I could die

Although it's always crowded
You still can find some room
For broken hearted lovers
To cry away their gloom
And be so

You make me so lonely baby
Well, I'm so lonely
I get so lonely I could die

Now the bellhop's tears keep flowing
The desk clerk's dressed in black
Well they've been so long on lonely street
They'll never look back

You make me so lonely baby
Well, I'm so lonely
I get so lonely I could die

Well now, if your baby leaves you
And you got a tale to tell
Just take a walk down lonely street
To Heartbreak Hotel",0
"You are now about to witness the strength of street knowledge

Straight outta Compton!
Crazy motherfucker named Ice Cube
From the gang called Niggas Wit Attitudes
When I'm called off, I got a sawed-off
Squeeze the trigger and bodies are hauled off
You too, boy, if you fuck with me
The police are gonna have to come and get me
Off your ass, that's how I'm going out
For the punk motherfuckers that's showing out
Niggas start to mumble, they wanna rumble
Mix 'em and cook 'em in a pot, like gumbo
Going off on the motherfucker like that
With a gat that's pointed at your ass
So give it up smooth
Ain't no telling when I'm down for a jack move
Here's a murder rap to keep y'all dancin'
With a crime record like Charles Manson
AK-47 is the tool
Don't make me act a motherfucking fool
Me you can go toe to toe, no maybe
I'm knocking niggas out the box, daily
Yo, weekly, monthly and yearly
Until them dumb motherfuckers see clearly
That I'm down with the capital C-P-T
Boy, you can't fuck with me
So when I'm in your neighborhood, you better duck
‘Cause Ice Cube is crazy as fuck
As I leave, believe I'm stompin'
But when I come back boy, I'm coming straight outta Compton
(Compton Compton Compton)

Yo, Ren! (Whassup?)
Tell 'em where you from!

Straight outta Compton, another crazy ass nigga
More punks I smoke, yo, my rep gets bigger
I'm a bad motherfucker, and you know this
But the pussy-ass niggas won't show this
But I don't give a fuck, I'ma make my snaps
If not from the records, from jacking or craps
Just like burglary, the definition is jacking
And when I'm legally armed it's called packing
Shoot a motherfucker in a minute
I find a good piece of pussy and go up in it
So if you're at a show in the front row
I'ma call you a bitch or dirty-ass ho
You'll probably get mad like a bitch is supposed to
But that shows me, slut, you're not opposed to
A crazy motherfucker from the street
Attitude legit, ‘cause I'm tearing up shit
MC Ren controls the automatic
For any dumb motherfucker that starts static
Not the right hand, ‘cause I'm the hand itself
Every time I pull an AK off the shelf
The security is maximum, and that's a law
R-E-N spells Ren, but I'm raw
See, ‘cause I'm the motherfucking villain
The definition is clear, you're the witness of a killin'
That's taking place without a clue
And once you're on the scope, your ass is through
Look, you might take it as a trip
But a nigga like Ren is on a gangsta tip
Straight outta Compton
(Compton Compton Compton)
(Straight outta Compton)

Eazy is his name, and the boy is coming…

Straight outta Compton
Is a brother that'll smother your mother
And make your sister think I love her
Dangerous motherfucker raising hell
And if I ever get caught, I make bail
See, I don't give a fuck, that's the problem
I see a motherfucking cop, I don't dodge him
But I'm smart, lay low, creep a while
And when I see a punk pass, I smile
To me it's kinda funny, the attitude showing a nigga driving
But don't know where the fuck he's going, just rolling
Looking for the one they call Eazy
But here's a flash, they'll never seize me
Ruthless, never seen, like a shadow in the dark
Except when I unload
You see a spark and jump over hesitation
And hear the scream of the one who got the lead penetration
Feel a little gust of wind and I'm jetting
But leave a memory no one'll be forgetting
So what about the bitch who got shot? Fuck her!
You think I give a damn about a bitch? I ain't a sucker
This is an autobiography of the E
And if you ever fuck with me
You'll get taken by a stupid dope brother who will smother
Word to the motherfucker, straight outta Compton
(Compton Compton Compton)
(Straight outta Compton)

Damn, that shit was dope!",0
"Let get laughter way out of yourself  

   
Let get laughter way out of yourself 
Make the happy sound awake 
Laughter magic and enchanting 
Don't sustain it in your soul 
Let yourself go into joy 
May it help forever 
People from wherever 
Getting circled together 
Laughter can be a kind of help 
A worthy enemy to distress 
Rise this laughter so dear 
To be heard by human ears 
Make it go on around the world 
Little chuckles happy giggles 
So many ways of laughing 
Don't fear the others comment 
Let laughter way out of yourself 
Be assured laughter is magic 
Open your heart to this very 
Very special kind of sound 
Let get laughter way out of yourself
Make the happy sound awake 


",1
